City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Sibolga,ID,1.7427,98.7792,75.27,92,100,1.92,moderate rain
346,Ikauna,IN,27.55,81.9667,65.7,48,22,2.13,few clouds
347,Belturbet,IE,54.1,-7.45,57.29,87,98,12.1,light rain
348,Yar-Sale,RU,66.8333,70.8333,-0.31,89,100,9.91,overcast clouds
349,Zhumadian,CN,32.9794,114.0294,44.73,74,100,3.4,overcast clouds
350,Saldanha,ZA,-33.0117,17.9442,64.04,73,0,15.59,clear sky
351,Atkinson,US,42.8384,-71.147,52.43,89,100,5.75,heavy intensity rain
352,Kulunda,RU,52.566,78.9385,33.13,82,100,16.73,overcast clouds
353,Jiuquan,CN,39.7432,98.5174,31.84,42,46,3.0,scattered clouds
354,Slave Lake,CA,55.2834,-114.769,26.29,80,100,7.58,overcast clouds
355,Yelkhovka,RU,53.8667,50.2832,41.76,96,100,23.98,overcast clouds
356,College,US,64.8569,-147.8028,19.72,87,75,0.0,broken clouds
357,Ojinaga,MX,29.5667,-104.4167,56.35,41,0,3.44,clear sky
358,Arrifes,PT,37.7667,-25.7,64.24,68,40,11.5,scattered clouds
359,Matehuala,MX,23.65,-100.65,61.86,68,43,10.38,scattered clouds
360,George,ZA,-33.963,22.4617,60.64,72,17,2.13,few clouds
361,Avera,US,33.194,-82.5271,50.56,51,86,9.28,overcast clouds
362,Sawakin,SD,19.1059,37.3321,85.15,64,0,7.65,clear sky
363,Airai,TL,-8.9266,125.4092,62.71,94,100,1.1,overcast clouds
364,Loandjili,CG,-4.7561,11.8578,79.47,72,24,11.34,few clouds
365,Pingdingshan,CN,33.7385,113.3012,46.53,63,95,3.13,overcast clouds
366,Olafsvik,IS,64.8945,-23.7142,46.96,76,100,25.61,overcast clouds
367,Berezovyy,RU,51.6667,135.7,14.59,79,2,3.62,clear sky
368,Farafangana,MG,-22.8167,47.8333,75.09,82,37,10.6,light rain
369,Kuantan,MY,3.8077,103.326,79.99,91,94,2.71,overcast clouds
370,Barcelona,ES,41.3888,2.159,69.85,80,20,10.36,few clouds
371,Suleja,NG,9.1758,7.1808,89.02,28,99,4.38,overcast clouds
372,Grindavik,IS,63.8424,-22.4338,52.27,82,100,28.77,overcast clouds
373,Sur,OM,22.5667,59.5289,79.79,50,3,1.12,clear sky
374,Taoudenni,ML,22.6783,-3.9836,90.52,10,52,12.08,broken clouds
375,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,82.4,68,44,10.27,scattered clouds
376,Bandarbeyla,SO,9.4942,50.8122,79.79,69,1,15.39,clear sky
377,Kamsack,CA,51.5667,-101.9009,7.47,94,92,5.39,overcast clouds
378,Coquimbo,CL,-29.9533,-71.3436,65.93,59,0,14.97,clear sky
379,Bantou,CN,26.2151,117.4893,67.8,78,0,2.75,clear sky
380,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,93.36,47,93,4.76,overcast clouds
381,Xichang,CN,27.8964,102.2634,52.57,77,1,1.41,clear sky
382,Kindu,CD,-2.95,25.95,70.03,99,99,2.37,heavy intensity rain
383,Kavieng,PG,-2.5744,150.7967,82.72,77,100,16.51,light rain
384,Fare,PF,-16.7,-151.0167,74.5,80,100,4.16,overcast clouds
385,Flinders,AU,-34.5833,150.8552,67.17,92,100,7.0,moderate rain
386,Mahibadhoo,MV,3.7833,72.9667,80.53,79,100,13.24,overcast clouds
387,Viedma,AR,-40.8135,-62.9967,73.04,41,100,3.89,moderate rain
388,Xiongzhou,CN,25.1167,114.3,67.33,74,2,3.29,clear sky
389,Fukue,JP,32.6881,128.8419,62.47,83,87,14.85,overcast clouds
390,Bograd,RU,54.2344,90.8328,35.44,65,100,11.43,overcast clouds
391,Teguise,ES,29.0605,-13.564,79.02,26,0,6.91,clear sky
392,Raska,RS,43.2872,20.6153,49.33,80,19,2.53,few clouds
393,Bo Phloi,TH,14.3236,99.5161,76.64,79,96,5.21,overcast clouds
394,Roebourne,AU,-20.7833,117.1333,76.91,60,0,2.95,light rain
395,Berdigestyakh,RU,62.0989,126.6992,-25.01,100,98,2.46,overcast clouds
396,Najran,SA,17.4924,44.1277,69.64,29,0,7.67,clear sky
397,Thompson,CA,55.7435,-97.8558,7.79,92,83,4.99,broken clouds
398,Panjab,AF,34.388,67.0233,30.22,97,99,2.53,snow
399,Port Elizabeth,ZA,-33.918,25.5701,70.11,72,0,14.58,clear sky
400,Parana,AR,-31.732,-60.5238,68.56,87,100,15.19,light rain
401,George Town,MY,5.4112,100.3354,81.23,90,40,0.0,scattered clouds
402,Khatra,IN,22.9833,86.85,66.6,40,0,5.59,clear sky
403,Bonthe,SL,7.5264,-12.505,81.9,74,88,6.49,light rain
404,Kashi,CN,39.4547,75.9797,40.55,37,100,2.84,overcast clouds
405,Luangwa,ZM,-15.6167,30.4167,90.27,36,51,0.74,broken clouds
406,Matara,LK,5.9485,80.5353,75.87,92,100,4.27,light rain
407,Langenhagen,DE,52.45,9.75,46.06,94,100,13.8,mist
408,Bubaque,GW,11.2833,-15.8333,83.19,59,46,6.89,scattered clouds
409,Lahaina,US,20.8783,-156.6825,73.4,95,6,11.36,light rain
410,Ngunguru,NZ,-35.6167,174.5,55.56,91,21,8.86,few clouds
411,Baherden,TM,38.4362,57.4316,54.72,52,5,4.79,clear sky
412,Christchurch,NZ,-43.5333,172.6333,56.91,83,75,5.75,broken clouds
413,Manokwari,ID,-0.8667,134.0833,77.99,85,65,5.59,broken clouds
414,Mantua,IT,45.1667,10.7833,56.44,78,100,1.99,overcast clouds
415,Hermsdorf,DE,50.9,11.8667,43.81,64,1,3.87,clear sky
416,Flin Flon,CA,54.7682,-101.865,10.31,90,70,6.89,broken clouds
417,Marystown,CA,47.1666,-55.1483,40.86,100,100,5.01,overcast clouds
418,Mehamn,NO,71.0357,27.8492,33.75,93,75,13.8,broken clouds
419,Seoul,KR,37.5683,126.9778,47.64,66,100,3.38,overcast clouds
420,Srivardhan,IN,18.0333,73.0167,77.0,68,43,6.42,scattered clouds
421,Sangar,RU,63.9242,127.4739,-22.92,100,99,1.83,overcast clouds
422,Alice Springs,AU,-23.7,133.8833,67.55,26,0,8.05,clear sky
423,Chimbarongo,CL,-34.7,-71.05,65.28,26,38,2.86,scattered clouds
424,Tazovskiy,RU,67.4667,78.7,-17.39,93,27,7.65,scattered clouds
425,Heinola,FI,61.2056,26.0381,37.99,93,50,3.44,scattered clouds
426,Port Blair,IN,11.6667,92.75,80.4,80,76,8.55,broken clouds
427,Kununurra,AU,-15.7667,128.7333,82.38,74,51,9.22,broken clouds
428,Verkhnyaya Inta,RU,65.9811,60.3094,17.37,96,100,4.41,light snow
429,Cabo San Lucas,MX,22.8909,-109.9124,78.51,66,40,3.44,scattered clouds
430,Dapdap,PH,12.062,125.4881,81.14,84,47,11.5,scattered clouds
431,Magan,ES,39.9683,-3.931,66.31,61,22,5.99,few clouds
432,Yauya,PE,-8.9833,-77.3,63.14,41,67,4.88,broken clouds
433,Semey,KZ,50.4111,80.2275,32.22,74,0,13.42,clear sky
434,Norman Wells,CA,65.282,-126.8329,12.47,91,64,3.31,broken clouds
435,Tagusao,PH,9.1924,117.8141,79.79,82,40,4.25,scattered clouds
436,Chunoyar,RU,57.4467,97.3217,32.99,97,100,9.33,light snow
437,Balkhash,KZ,46.844,74.9804,37.47,75,1,8.16,clear sky
438,Novopavlovka,RU,51.2172,109.2091,8.8,97,19,0.43,few clouds
439,Lewisporte,CA,49.2499,-55.0482,33.55,86,100,6.46,overcast clouds
440,Dhidhdhoo,MV,6.8833,73.1,82.31,70,91,9.78,overcast clouds
441,Shelburne,CA,44.0787,-80.2041,29.23,92,100,11.1,overcast clouds
442,Pochutla,MX,15.7432,-96.4661,85.82,64,11,2.77,few clouds
443,Rocha,UY,-34.4833,-54.3333,74.03,74,100,11.59,overcast clouds
444,Panhala,IN,16.8167,74.1167,71.33,58,45,3.85,scattered clouds
445,Srednekolymsk,RU,67.45,153.6833,-16.55,95,100,0.92,overcast clouds
446,Portland,US,45.5234,-122.6762,38.8,93,100,4.0,fog
447,Dabwali,IN,29.95,74.7333,71.94,25,92,1.52,overcast clouds
448,Buta,CD,2.7858,24.73,75.06,73,100,2.44,overcast clouds
449,Milkovo,RU,54.7167,158.6167,3.11,94,16,2.68,few clouds
450,Touros,BR,-5.1989,-35.4608,84.9,62,55,14.79,broken clouds
451,Seddon,AU,-37.8068,144.8916,59.72,90,100,20.71,overcast clouds
452,Provideniya,RU,64.3833,-173.3,12.04,67,1,4.9,clear sky
453,Andra,RU,62.5147,65.8878,4.48,97,79,4.94,broken clouds
454,Kesova Gora,RU,57.5836,37.2922,37.53,73,100,18.92,overcast clouds
455,Dunmore East,IE,52.1514,-6.9861,57.69,82,78,17.81,moderate rain
456,Yuancheng,CN,36.652,107.7896,40.24,46,100,2.17,overcast clouds
457,Garissa,KE,-0.4536,39.6401,88.27,46,94,10.74,overcast clouds
458,Vaitape,PF,-16.5167,-151.75,71.55,88,100,2.64,moderate rain
459,Morondava,MG,-20.2833,44.2833,82.27,77,32,9.28,light rain
460,Laguna,US,38.421,-121.4238,51.3,80,0,9.22,clear sky
461,Tanout,NE,14.9709,8.8879,85.17,14,19,13.4,few clouds
462,Bonavista,CA,48.6499,-53.1147,35.71,70,100,12.71,overcast clouds
463,Samana,DO,19.2056,-69.3369,82.62,89,40,0.0,scattered clouds
464,Nyurba,RU,63.2842,118.3319,-25.46,99,17,4.18,few clouds
465,Coari,BR,-4.085,-63.1414,94.5,44,95,2.35,overcast clouds
466,Cap-Aux-Meules,CA,47.3821,-61.8597,41.58,76,100,4.97,overcast clouds
467,Tautira,PF,-17.7333,-149.15,74.71,83,100,2.64,light rain
468,Oxapampa,PE,-10.5775,-75.4017,71.58,72,99,5.06,overcast clouds
469,Beaverlodge,CA,55.2166,-119.4361,21.78,84,30,8.08,scattered clouds
470,Humaita,BR,-7.5061,-63.0208,95.56,39,49,4.36,scattered clouds
471,Nhulunbuy,AU,-12.2333,136.7667,79.41,89,53,0.0,broken clouds
472,Adeje,ES,28.1227,-16.726,78.1,43,40,4.61,scattered clouds
473,Barentu,ER,15.1139,37.5928,83.48,21,6,8.12,clear sky
474,Burnie,AU,-41.0667,145.9167,57.94,95,100,8.25,moderate rain
475,Aykhal,RU,66.0,111.5,-25.67,100,98,6.87,overcast clouds
476,Gat,IL,31.61,34.7642,77.68,1,0,7.36,clear sky
477,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,73.11,76,100,13.73,light rain
478,Zabol,AF,32.25,67.25,44.53,92,100,24.2,light rain
479,Khani,GE,41.9563,42.9566,44.17,95,93,2.68,overcast clouds
480,Canberra,AU,-35.2835,149.1281,62.67,93,75,20.71,light intensity shower rain
481,Coolum Beach,AU,-26.5333,153.1,70.11,90,91,9.4,overcast clouds
482,Soltsy,RU,58.1239,30.3238,43.16,66,100,10.33,overcast clouds
483,Dwarka,IN,22.2394,68.9678,79.95,58,4,9.13,clear sky
484,Ler,SS,8.3018,30.1418,82.53,28,81,3.2,broken clouds
485,Terrace Bay,CA,48.7834,-87.1,24.19,72,33,11.36,scattered clouds
486,Never,FR,46.9896,3.159,60.55,82,0,2.3,clear sky
487,Rio Gallegos,AR,-51.6226,-69.2181,66.25,37,40,8.05,scattered clouds
488,Wakkanai,JP,45.4094,141.6739,38.98,71,100,25.81,overcast clouds
489,Great Yarmouth,GB,52.6083,1.7305,57.51,85,99,8.46,overcast clouds
490,Constitucion,CL,-35.3333,-72.4167,61.43,66,91,6.91,overcast clouds
491,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,97.05,27,48,14.5,scattered clouds
492,Vanimo,PG,-2.6741,141.3028,78.89,87,99,3.09,overcast clouds
493,Ayan,RU,56.45,138.1667,21.83,52,3,4.92,clear sky
494,Palmer,US,42.1584,-72.3287,48.45,82,75,6.91,broken clouds
495,San Jeronimo,PE,-11.9472,-75.2829,64.54,26,12,2.82,few clouds
496,Okhotsk,RU,59.3833,143.3,7.56,77,99,8.08,overcast clouds
497,Popondetta,PG,-8.7537,148.2534,73.45,96,95,2.53,moderate rain
498,Fort Nelson,CA,58.8053,-122.7002,19.24,93,89,3.53,overcast clouds
499,Riyadh,SA,24.6877,46.7219,80.74,25,0,5.5,clear sky
500,Imbituba,BR,-28.24,-48.6703,76.75,72,88,19.13,light rain
501,Bowen,AU,-20.0167,148.2333,75.79,72,25,8.84,scattered clouds
502,San Pedro,PH,14.35,121.0167,81.27,84,20,5.75,few clouds
503,Gazimurskiy Zavod,RU,51.5461,118.3266,3.47,99,77,3.62,broken clouds
504,Digha,IN,21.6833,87.55,70.74,51,5,5.17,clear sky
505,Larsnes,NO,62.2028,5.5773,57.79,77,97,6.06,overcast clouds
506,Puerto Quijarro,BO,-17.7833,-57.7667,97.12,31,55,9.24,broken clouds
507,Kidal,ML,18.4411,1.4078,89.2,12,59,13.31,broken clouds
508,Cantapoy,PH,9.4906,125.4364,79.3,84,46,5.7,scattered clouds
509,Punta De Bombon,PE,-17.1717,-71.7931,66.24,76,91,9.31,overcast clouds
510,Riviere-Au-Renard,CA,48.9957,-64.3971,30.49,96,100,9.1,light snow
511,Capandanan,PH,15.95,120.6833,76.14,87,92,3.8,overcast clouds
512,Celestun,MX,20.8667,-90.4,82.35,62,0,5.32,clear sky
513,Hovd,MN,48.0056,91.6419,27.95,45,100,6.46,overcast clouds
514,Kalmunai,LK,7.4167,81.8167,77.85,85,100,4.61,overcast clouds
515,Baglung,NP,28.2719,83.5898,53.71,84,2,4.25,clear sky
516,Nanao,JP,37.05,136.9667,55.29,77,87,12.12,overcast clouds
517,Olinda,BR,-8.0089,-34.8553,83.93,65,75,10.36,broken clouds
518,Mamou,GN,10.5,-12.0,86.49,36,14,6.62,few clouds
519,Tual,ID,-5.6667,132.75,84.02,72,100,7.83,overcast clouds
520,Cremona,IT,45.2333,9.9333,57.81,73,95,5.3,overcast clouds
521,Dickson,US,36.077,-87.3878,33.76,64,100,9.22,overcast clouds
522,Alyangula,AU,-13.8483,136.4192,83.23,74,5,4.43,clear sky
523,Holme,DK,56.1138,10.1725,51.37,87,99,7.29,overcast clouds
524,Tire,TR,38.0888,27.7351,59.7,43,32,6.15,scattered clouds
525,Shingu,JP,33.7333,135.9833,58.51,87,72,7.38,broken clouds
526,Rey Bouba,CM,8.6724,14.1786,92.23,24,44,3.11,scattered clouds
527,Arlit,NE,18.7369,7.3853,86.59,9,14,10.85,few clouds
528,Manjacaze,MZ,-24.7117,33.8828,74.48,90,100,8.39,light rain
529,Zinder,NE,13.8072,8.9881,91.36,11,0,11.5,clear sky
530,Darhan,MN,49.4867,105.9228,22.37,52,10,4.68,clear sky
531,Edson,CA,53.5835,-116.4356,12.34,100,0,4.61,clear sky
532,Ilebo,CD,-4.3167,20.5833,77.92,83,36,2.08,light rain
533,Jha Jha,IN,24.7667,86.3667,66.22,44,5,4.03,clear sky
534,Malaut,IN,30.2167,74.4833,70.5,20,70,3.0,broken clouds
535,Pokhara,NP,28.2333,83.9833,57.0,69,0,4.29,clear sky
536,Saint-Joseph,RE,-21.3667,55.6167,71.98,85,54,14.9,light rain
537,Buala,SB,-8.145,159.5921,79.14,78,31,4.38,scattered clouds
538,Garowe,SO,8.4054,48.4845,83.26,29,0,16.04,clear sky
539,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.89,79,27,12.84,scattered clouds
540,Liepaja,LV,56.5419,21.0367,40.98,100,100,1.14,fog
541,Zelenets,RU,61.8849,50.7489,28.65,92,100,11.9,light snow
542,Anadyr,RU,64.75,177.4833,-8.9,76,20,4.47,fog
543,Buluang,PH,13.3068,123.3425,76.66,93,100,3.56,overcast clouds
544,Beloha,MG,-25.1667,45.05,71.29,80,3,22.28,clear sky
545,Mezdra,BG,43.15,23.7,51.03,68,0,2.44,clear sky
546,Joao Pinheiro,BR,-17.7425,-46.1725,86.07,42,96,9.01,overcast clouds
547,Santo Domingo,DO,18.5001,-69.9886,86.94,75,40,5.75,scattered clouds
548,Necochea,AR,-38.5473,-58.7368,69.35,68,69,10.04,broken clouds
549,Neepawa,CA,50.2289,-99.4664,14.4,89,100,4.59,overcast clouds
550,Okha,RU,53.5739,142.9478,14.59,87,33,6.64,scattered clouds
551,San Lorenzo De El Escorial,ES,40.5914,-4.1474,59.54,69,30,5.7,scattered clouds
552,Acarau,BR,-2.8856,-40.12,89.13,57,30,18.25,scattered clouds
553,Mecca,SA,21.4267,39.8261,82.83,59,5,9.8,clear sky
554,Campbell River,CA,50.0163,-125.2446,41.38,93,100,4.61,overcast clouds
555,Albertville,US,34.2676,-86.2089,36.07,61,100,11.5,overcast clouds
556,Brae,GB,60.3964,-1.353,52.57,94,43,15.52,scattered clouds
557,Zhigansk,RU,66.7697,123.3711,-9.13,97,100,9.17,overcast clouds
558,Narsaq,GL,60.9167,-46.05,43.02,75,99,13.15,overcast clouds
559,Alindao,CF,5.0267,21.2088,78.44,60,47,1.54,scattered clouds
560,Boa Vista,BR,2.8197,-60.6733,87.78,58,75,8.05,broken clouds
561,Chicama,PE,-7.8447,-79.1469,64.94,58,63,8.52,broken clouds
562,Yanam,IN,16.7333,82.2167,77.85,70,3,6.06,clear sky
563,Novyy Urengoy,RU,66.0833,76.6333,-12.24,91,31,8.93,scattered clouds
564,Khandbari,NP,27.3747,87.2039,56.44,81,18,2.39,few clouds
565,Sainte-Thecle,CA,46.8168,-72.4991,39.25,80,99,5.82,overcast clouds
566,Skibbereen,IE,51.55,-9.2667,55.11,83,100,8.7,moderate rain
567,Pimentel,PE,-6.8367,-79.9342,68.29,68,100,3.44,overcast clouds
568,Kuah,MY,6.3265,99.8432,80.58,89,20,0.0,few clouds
569,Ontario,US,34.0633,-117.6509,56.28,69,0,3.44,clear sky
570,Krynychky,UA,48.3755,34.467,49.14,77,48,12.73,scattered clouds
571,Yibin,CN,28.7667,104.6238,56.14,82,100,1.14,overcast clouds
572,Manavalakurichi,IN,8.1333,77.3,78.64,85,92,2.86,very heavy rain
573,Sulangan,PH,11.1373,123.7228,83.48,74,99,13.51,overcast clouds
574,Te Anau,NZ,-45.4167,167.7167,45.09,96,62,1.54,broken clouds
575,Samfya,ZM,-11.3649,29.5565,73.62,66,36,4.27,light rain
576,Krsko,SI,45.9591,15.4917,52.5,82,100,4.61,overcast clouds
577,Leh,IN,34.1667,77.5833,25.68,57,100,1.88,overcast clouds
578,Velke Hamry,CZ,50.7137,15.3154,49.68,84,3,5.1,clear sky
579,Lubumbashi,CD,-11.6609,27.4794,67.6,84,47,4.32,scattered clouds
580,West Plains,US,36.7281,-91.8524,32.9,66,0,8.99,clear sky
581,Buraydah,SA,26.326,43.975,79.25,27,0,10.33,clear sky
582,Beziers,FR,43.3476,3.219,62.89,82,0,4.61,clear sky
583,Kilindoni,TZ,-7.9139,39.6668,78.69,76,1,14.88,clear sky
584,Techiman,GH,7.5862,-1.9414,81.75,63,85,4.18,overcast clouds
585,Itaituba,BR,-4.2761,-55.9836,93.36,59,40,11.5,scattered clouds
586,Acajutla,SV,13.5928,-89.8275,84.34,61,59,0.89,broken clouds
587,Valparaiso,CL,-33.0393,-71.6273,71.24,78,0,9.22,clear sky
588,Williston,US,48.147,-103.618,11.14,79,100,1.5,overcast clouds
589,Oranjemund,NA,-28.55,16.4333,64.92,72,8,20.2,clear sky
590,Mtsamboro,YT,-12.6998,45.0689,79.92,77,15,5.28,few clouds
591,Oyama,JP,36.3,139.8,65.59,63,66,4.16,broken clouds
592,Longyan,CN,25.1072,117.0225,66.25,91,5,2.26,clear sky
593,Takoradi,GH,4.8845,-1.7554,81.75,72,100,7.36,overcast clouds
594,Gander,CA,48.9682,-54.5906,32.16,86,100,9.22,overcast clouds
595,Mitu,CO,1.1983,-70.1733,83.82,80,92,2.01,overcast clouds
596,Lagos,NG,6.5833,3.75,88.12,74,36,7.34,scattered clouds
597,Pundaguitan,PH,6.3711,126.1689,82.36,78,39,13.27,scattered clouds
598,Yumen,CN,40.2833,97.2,31.77,42,3,8.79,clear sky
599,Orasac,BA,44.6289,16.0711,44.67,90,100,1.68,overcast clouds
600,Grootfontein,NA,-19.5667,18.1167,87.66,8,1,9.84,clear sky
601,Grand Gaube,MU,-20.0064,57.6608,75.6,65,66,6.87,broken clouds
602,Tezu,IN,27.9167,96.1667,63.45,60,0,4.16,clear sky
603,Gorontalo,ID,0.5412,123.0595,74.73,93,93,3.18,overcast clouds
604,Alcala La Real,ES,37.4614,-3.923,69.1,36,4,9.33,clear sky
605,Aasiaat,GL,68.7098,-52.8699,18.84,93,100,2.57,overcast clouds
606,Bodden Town,KY,19.2833,-81.25,86.0,70,20,11.5,few clouds
607,Myrtle Beach,US,33.6891,-78.8867,61.99,70,75,16.11,broken clouds
608,Umm Lajj,SA,25.0213,37.2685,80.56,61,0,9.35,clear sky
609,Labuhan,ID,-6.8844,112.2051,81.1,82,99,3.4,overcast clouds
610,Multan,PK,30.1956,71.4753,71.49,73,75,0.0,smoke
611,Nanhai,CN,30.1282,111.7784,48.38,70,87,8.19,overcast clouds
612,Severnyy,RU,50.677,36.5532,46.44,71,0,15.66,clear sky
613,Kodinsk,RU,58.6881,99.1844,24.1,98,100,2.68,light snow
614,Sayyan,YE,15.1718,44.3244,57.29,29,0,9.33,clear sky
615,Acapulco,MX,16.8634,-99.8901,84.02,70,0,0.0,clear sky
616,Inuvik,CA,68.3499,-133.7218,5.86,92,20,3.44,few clouds
617,Zapolyarnyy,RU,69.4154,30.8136,24.08,98,40,4.0,scattered clouds
618,Chaves,US,33.3834,-104.4505,39.61,52,0,13.8,clear sky
619,Ritchie,ZA,-29.038,24.6028,74.41,14,0,15.14,clear sky
620,Inhambane,MZ,-23.865,35.3833,80.58,83,40,11.5,thunderstorm
621,Bima,ID,-8.4667,118.7167,78.73,90,99,2.64,overcast clouds
622,Oblivskaya,RU,48.5362,42.5014,48.33,65,63,18.79,broken clouds
623,Kangaatsiaq,GL,68.3065,-53.4641,24.15,87,100,10.25,overcast clouds
624,Paamiut,GL,61.994,-49.6678,30.7,82,82,14.07,broken clouds
625,Bluefield,US,37.2698,-81.2223,30.67,84,100,9.22,overcast clouds
626,Alofi,NU,-19.0595,-169.9187,69.69,100,96,3.44,overcast clouds
627,Natal,BR,-5.795,-35.2094,83.05,69,40,17.27,scattered clouds
628,Wanning,CN,18.8003,110.3967,76.98,87,88,5.44,overcast clouds
629,Mansa,IN,29.9833,75.3833,70.2,20,94,2.59,overcast clouds
630,Fuling,CN,29.7022,107.3919,54.41,94,100,2.3,overcast clouds
631,Gemena,CD,3.25,19.7667,74.1,93,100,1.74,overcast clouds
632,Batagay,RU,67.6333,134.6333,-13.23,99,100,0.87,overcast clouds
633,Syracuse,IT,37.0881,15.2792,61.97,77,84,4.5,broken clouds
634,Tignere,CM,7.3667,12.65,78.76,35,13,7.2,few clouds
635,Slovenska Bistrica,SI,46.3928,15.5744,48.07,86,75,1.14,broken clouds
636,Hobyo,SO,5.3505,48.5268,81.43,72,3,15.82,clear sky
637,Fasa,IR,28.9383,53.6482,65.44,37,20,11.5,few clouds
638,Mayo,US,38.8876,-76.5119,51.35,56,40,25.99,scattered clouds
639,Gisborne,NZ,-38.6533,178.0042,59.36,86,80,6.06,broken clouds
640,Kurilsk,RU,45.2333,147.8833,48.22,96,100,17.78,overcast clouds
641,Byron Bay,AU,-28.65,153.6167,69.94,82,98,18.34,overcast clouds
642,Copiapo,CL,-27.3667,-70.3333,65.89,21,0,11.14,clear sky
643,Olgod,DK,55.8068,8.6286,48.56,95,100,8.1,overcast clouds
644,Altay,CN,47.8667,88.1167,26.49,69,87,5.95,overcast clouds
645,Pervomayskoye,RU,43.919,46.7102,55.89,46,9,22.17,clear sky
646,Birao,CF,10.2849,22.7882,83.53,23,0,5.88,clear sky
647,Teya,RU,60.3778,92.6267,24.78,97,100,2.86,snow
648,Pagsangahan,PH,13.2158,122.5431,80.65,85,100,7.99,overcast clouds
649,Kyabe,TD,9.4515,18.9449,88.02,24,3,4.18,clear sky
650,Ternate,ID,0.8,127.4,81.36,79,72,2.84,broken clouds
651,Chhagalnaiya,BD,23.03,91.5069,66.81,75,0,5.88,clear sky
652,Jacareacanga,BR,-6.2222,-57.7528,99.45,30,92,4.29,overcast clouds
653,Kletskaya,RU,49.3145,43.0584,46.11,64,53,19.6,broken clouds
654,Los Llanos De Aridane,ES,28.6585,-17.9182,72.12,70,20,10.36,few clouds
655,Mnogovershinnyy,RU,53.9353,139.9242,7.47,92,12,3.53,few clouds
656,Aklavik,CA,68.2191,-135.0107,8.6,85,100,2.3,overcast clouds
657,Regina,CA,50.4501,-104.6178,12.04,80,75,10.36,broken clouds
658,Herat,AF,34.5,62.0,44.2,63,18,4.52,few clouds
659,Awjilah,LY,29.1081,21.2869,69.33,36,48,9.13,scattered clouds
660,Abalak,RU,58.1286,68.5944,30.97,96,100,11.03,light snow
661,Blyznyuky,UA,48.8578,36.5551,47.43,69,62,13.73,broken clouds
662,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,102.85,25,87,17.52,overcast clouds
663,Mount Pleasant,US,32.7941,-79.8626,62.01,67,20,12.66,few clouds
664,Cururupu,BR,-1.8283,-44.8683,89.89,51,27,8.08,scattered clouds
665,Kurumkan,RU,54.3,110.3,14.76,85,18,2.98,few clouds
666,Malpe,IN,13.35,74.7167,81.7,79,98,2.04,overcast clouds
667,Nuevo Progreso,MX,23.1667,-97.95,63.54,45,97,4.0,overcast clouds
668,Catalao,BR,-18.1658,-47.9464,91.08,28,99,11.52,overcast clouds
669,Aswan,EG,24.0934,32.907,80.02,34,0,10.89,clear sky
670,Itoman,JP,26.1247,127.6694,75.22,83,75,20.71,broken clouds
671,Kizukuri,JP,40.8061,140.3861,47.95,74,85,16.24,overcast clouds
672,Tefe,BR,-3.3542,-64.7114,93.31,62,40,4.61,scattered clouds
673,Cedral,MX,23.8,-100.7333,61.63,66,23,10.71,few clouds
674,Hereford,GB,52.0568,-2.7148,58.6,88,0,6.87,clear sky
675,Volodarskiy,RU,46.4013,48.5409,49.95,68,82,23.85,broken clouds
676,Launceston,AU,-41.45,147.1667,56.34,97,75,5.75,moderate rain
677,Serenje,ZM,-13.2325,30.2352,68.38,74,72,3.47,light rain
678,Auki,SB,-8.7676,160.7034,76.14,87,96,4.14,overcast clouds
679,Churapcha,RU,62.0025,132.4325,-18.17,100,37,4.74,scattered clouds
680,Belyy Yar,RU,53.6039,91.3903,37.29,75,0,15.66,clear sky
681,Banjar,ID,-8.19,114.9675,79.0,90,100,2.3,overcast clouds
682,Saratovskaya,RU,44.7103,39.2244,52.83,78,18,12.1,few clouds
683,Samarai,PG,-10.6167,150.6667,81.68,76,44,8.16,scattered clouds
684,Ponta Delgada,PT,37.7333,-25.6667,66.51,68,40,11.5,scattered clouds
685,Pitimbu,BR,-7.4706,-34.8086,84.79,67,51,9.93,broken clouds
686,Srandakan,ID,-7.9386,110.2506,76.98,91,100,2.26,overcast clouds
687,Port Lincoln,AU,-34.7333,135.8667,54.95,74,100,26.73,overcast clouds
688,Magadi,IN,12.9667,77.2333,69.96,93,99,8.59,overcast clouds
689,Kemijarvi,FI,66.7131,27.4306,25.38,96,26,2.46,scattered clouds
690,Ugoofaaru,MV,5.6667,73.0,81.81,74,67,9.01,broken clouds
691,Kohima,IN,25.6667,94.1167,52.7,95,3,2.89,clear sky
692,Idlib,SY,35.9306,36.6339,63.99,41,0,4.72,clear sky
693,Itarema,BR,-2.9248,-39.9167,88.36,57,28,17.69,scattered clouds
694,Rajauri,IN,33.3833,74.3,58.57,45,100,1.16,overcast clouds
695,Ulagan,RU,50.6321,87.9563,20.73,87,100,4.14,overcast clouds
696,Sabla,NG,12.7525,4.7077,87.42,18,2,9.31,clear sky
