City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Tonkino,RU,2022-11-11 23:35:10,57.3726,46.4629,42.57,93,100,14.58
295,Lueta,RO,2022-11-11 23:35:12,46.2667,25.4833,41.2,94,70,1.07
296,Rena,NO,2022-11-11 23:35:15,61.1348,11.3641,55.76,74,19,12.37
297,Dwarka,IN,2022-11-11 23:35:16,22.2394,68.9678,78.66,55,55,8.19
298,Marihatag,PH,2022-11-11 23:35:17,8.7936,126.2969,80.69,84,100,4.47
299,Bengkulu,ID,2022-11-11 23:35:18,-3.8004,102.2655,75.88,87,98,4.14
300,San Borja,BO,2022-11-11 23:35:18,-14.8167,-66.85,84.45,51,100,4.59
301,Griffith,US,2022-11-11 23:35:19,41.5284,-87.4237,42.06,59,0,11.5
302,Kandi,BJ,2022-11-11 23:35:21,11.1342,2.9386,81.84,32,94,3.98
303,Lorient,FR,2022-11-11 23:35:22,47.8333,-3.25,56.68,90,75,11.5
304,High Prairie,CA,2022-11-11 23:35:00,55.4334,-116.4858,19.54,92,100,2.93
305,Ames,US,2022-11-11 23:31:57,42.0347,-93.6199,28.45,69,100,14.97
306,Atar,MR,2022-11-11 23:35:23,20.5169,-13.0499,75.56,13,37,6.24
307,Taltal,CL,2022-11-11 23:35:23,-25.4,-70.4833,63.07,75,99,2.86
308,Coromandel,BR,2022-11-11 23:35:24,-18.4733,-47.2003,65.08,89,91,7.25
309,Port Lincoln,AU,2022-11-11 23:30:53,-34.7333,135.8667,63.95,87,100,16.67
310,Sola,VU,2022-11-11 23:35:25,-13.8833,167.55,79.47,94,100,0.0
311,Araouane,ML,2022-11-11 23:35:25,18.9048,-3.5265,72.9,12,61,7.31
312,Halifax,CA,2022-11-11 23:34:32,44.6453,-63.5724,55.22,88,94,4.61
313,Bairiki,KI,2022-11-11 23:36:27,1.3292,172.9752,86.0,70,20,10.36
314,Ginda,IN,2022-11-11 23:36:27,30.6945,78.4932,43.93,33,0,6.82
315,Meadow Lake,US,2022-11-11 23:36:28,34.8014,-106.5436,48.29,25,0,2.89
316,Acapulco,MX,2022-11-11 23:34:21,16.8634,-99.8901,82.22,83,0,4.61
317,Moindou,NC,2022-11-11 23:36:29,-21.6924,165.677,77.92,69,85,13.98
318,Port Hardy,CA,2022-11-11 23:33:02,50.6996,-127.4199,42.98,81,75,5.75
319,Moshenskoye,RU,2022-11-11 23:36:31,58.5102,34.5911,49.03,96,100,12.12
320,Villa Carlos Paz,AR,2022-11-11 23:36:32,-31.4241,-64.4978,77.4,52,99,15.01
321,Coihaique,CL,2022-11-11 23:36:32,-45.5752,-72.0662,59.61,63,75,6.91
322,Mayo,US,2022-11-11 23:36:33,38.8876,-76.5119,72.12,97,100,13.8
323,Teguldet,RU,2022-11-11 23:36:33,57.3064,88.1667,26.74,95,97,8.25
324,Meulaboh,ID,2022-11-11 23:36:34,4.1363,96.1285,75.15,90,100,3.36
325,Kapit,MY,2022-11-11 23:36:35,2.0167,112.9333,74.23,100,100,0.89
326,Sioux Lookout,CA,2022-11-11 23:36:35,50.1001,-91.917,19.47,86,75,10.36
327,Gat,IL,2022-11-11 23:36:36,31.61,34.7642,66.4,71,0,3.2
328,Musoma,TZ,2022-11-11 23:36:36,-1.5,33.8,68.65,85,95,3.74
329,Vanderhoof,CA,2022-11-11 23:35:13,54.0166,-124.0198,25.66,90,78,1.59
330,Ilam,NP,2022-11-11 23:36:38,26.9167,87.9167,53.2,79,0,5.57
331,Iqaluit,CA,2022-11-11 23:36:38,63.7506,-68.5145,6.53,77,100,0.0
332,Chara,RU,2022-11-11 23:36:40,56.9064,118.2631,4.32,75,19,2.06
333,Balgazyn,RU,2022-11-11 23:36:40,51.0,95.2,10.22,94,100,0.96
334,Talaya,RU,2022-11-11 23:36:41,61.3833,152.75,-10.35,97,99,1.57
335,Haimen,CN,2022-11-11 23:36:42,23.1935,116.6142,73.29,87,87,7.02
336,Kununurra,AU,2022-11-11 23:36:43,-15.7667,128.7333,87.78,66,26,9.22
337,Comodoro Rivadavia,AR,2022-11-11 23:32:25,-45.8667,-67.5,60.66,59,40,9.22
338,Kitami,JP,2022-11-11 23:36:46,43.8031,143.8908,41.13,52,99,10.83
339,Brokopondo,SR,2022-11-11 23:36:46,4.75,-55.1667,78.37,84,69,6.85
340,Saint Anthony,US,2022-11-11 23:36:49,45.0205,-93.218,31.6,82,100,19.57
341,Mareeba,AU,2022-11-11 23:36:53,-17.0,145.4333,80.44,69,10,6.4
342,Nayoro,JP,2022-11-11 23:36:53,44.3506,142.4578,45.54,69,97,13.78
343,Berwick,US,2022-11-11 23:36:55,41.0545,-76.2333,69.31,96,100,11.23
344,La Fleche,FR,2022-11-11 23:36:55,47.6982,-0.0755,48.97,84,69,6.93
345,Pochutla,MX,2022-11-11 23:36:56,15.7432,-96.4661,80.82,87,72,1.77
346,Salinas,US,2022-11-11 23:36:57,36.6777,-121.6555,63.41,53,0,5.75
347,Udachnyy,RU,2022-11-11 23:36:57,66.4167,112.4,0.45,77,100,5.79
348,Kampene,CD,2022-11-11 23:36:59,-3.6,26.6667,63.48,99,85,1.61
349,Muros,ES,2022-11-11 23:37:00,42.7762,-9.0603,56.68,94,0,7.54
350,Rassvet,RU,2022-11-11 23:37:00,46.8333,40.75,40.05,88,4,3.85
351,Antsohihy,MG,2022-11-11 23:37:01,-14.8796,47.9875,75.99,83,7,1.99
352,Bud,US,2022-11-11 23:37:02,39.447,-86.1758,48.22,71,97,14.27
353,Gao,ML,2022-11-11 23:37:04,16.6362,1.637,75.09,17,1,12.46
354,Bandarbeyla,SO,2022-11-11 23:37:04,9.4942,50.8122,78.17,76,80,12.26
355,Imaichi,JP,2022-11-11 23:37:04,36.7167,139.6833,59.11,71,59,2.73
356,Port Macquarie,AU,2022-11-11 23:37:05,-31.4333,152.9167,75.88,62,4,8.25
357,Sinnamary,GF,2022-11-11 23:37:07,5.3833,-52.95,78.75,86,74,5.79
358,Ordu,TR,2022-11-11 23:38:08,40.9086,37.6845,41.5,87,81,1.99
359,Ciudad Ojeda,VE,2022-11-11 23:38:12,10.1964,-71.3082,78.22,89,99,6.96
360,Sabang,ID,2022-11-11 23:38:13,5.8933,95.3214,78.66,81,100,5.48
361,Gongzhuling,CN,2022-11-11 23:38:15,43.5008,124.8198,31.8,98,100,15.79
362,Druskininkai,LT,2022-11-11 23:38:21,54.0167,23.9667,49.64,91,100,9.22
363,Oakdale,US,2022-11-11 23:38:24,44.963,-92.9649,31.32,83,100,19.57
364,Bagua Grande,PE,2022-11-11 23:38:32,-5.7561,-78.4411,80.62,64,100,4.12
365,Saskatoon,CA,2022-11-11 23:36:52,52.1168,-106.6345,6.78,71,0,6.91
366,Kitale,KE,2022-11-11 23:38:35,1.0157,35.0062,59.31,81,100,1.25
367,Hualmay,PE,2022-11-11 23:38:35,-11.0964,-77.6139,64.99,80,26,10.78
368,Talnakh,RU,2022-11-11 23:38:37,69.4865,88.3972,-13.97,97,37,4.38
369,Arlit,NE,2022-11-11 23:38:37,18.7369,7.3853,74.16,21,0,7.83
370,Arona,ES,2022-11-11 23:38:38,28.0996,-16.681,66.56,65,20,6.91
371,Tornio,FI,2022-11-11 23:38:39,65.8481,24.1466,42.82,87,67,17.67
372,Jasper,US,2022-11-11 23:37:29,37.2001,-94.3502,38.68,55,40,12.66
373,Grindavik,IS,2022-11-11 23:38:40,63.8424,-22.4338,41.47,93,40,8.05
374,Patacamaya,BO,2022-11-11 23:38:41,-17.2333,-67.9167,51.58,22,49,11.86
375,Elena,BG,2022-11-11 23:38:41,42.9333,25.8833,47.98,90,100,4.45
376,Bathsheba,BB,2022-11-11 23:38:42,13.2167,-59.5167,81.21,78,20,13.8
377,Arraial Do Cabo,BR,2022-11-11 23:38:43,-22.9661,-42.0278,76.96,83,75,11.5
378,Tumbes,PE,2022-11-11 23:38:43,-3.5667,-80.4414,67.95,88,100,5.75
379,Lompoc,US,2022-11-11 23:38:45,34.6391,-120.4579,68.14,63,0,9.22
380,Borogontsy,RU,2022-11-11 23:38:46,62.6683,131.1683,-7.62,95,100,8.25
381,Baruun-Urt,MN,2022-11-11 23:35:41,46.6806,113.2792,15.55,73,6,3.09
382,Reconquista,AR,2022-11-11 23:38:49,-29.15,-59.65,78.3,52,27,13.15
383,Maarianhamina,AX,2022-11-11 23:38:50,60.0973,19.9348,55.26,82,75,17.27
384,Abu Dhabi,AE,2022-11-11 23:38:52,24.4667,54.3667,78.82,83,0,2.3
385,Mozarlandia,BR,2022-11-11 23:38:54,-14.7447,-50.5706,81.75,54,55,4.97
386,Aykhal,RU,2022-11-11 23:38:55,66.0,111.5,4.42,96,100,7.99
387,Moba,CN,2022-11-11 23:38:55,33.2288,105.0179,34.95,87,100,7.61
388,Sao Joao Da Barra,BR,2022-11-11 23:38:56,-21.6403,-41.0511,77.09,91,43,12.68
389,Great Falls,US,2022-11-11 23:37:07,47.5002,-111.3008,24.19,74,0,10.36
390,Barhiya,IN,2022-11-11 23:38:58,25.2833,86.0333,63.93,59,0,6.17
391,Mocajuba,BR,2022-11-11 23:39:02,-2.5842,-49.5072,78.76,77,95,3.09
392,Ayamonte,ES,2022-11-11 23:39:02,37.2099,-7.4027,63.27,67,3,3.53
393,Verkh-Usugli,RU,2022-11-11 23:39:03,52.7,115.1667,5.27,96,16,3.04
394,Ninotsminda,GE,2022-11-11 23:39:04,41.2646,43.5916,29.97,85,7,1.63
395,Sayyan,YE,2022-11-11 23:39:04,15.1718,44.3244,49.77,37,1,5.06
396,Devonport,AU,2022-11-11 23:39:05,-41.1667,146.35,58.01,80,100,7.94
397,Makat,KZ,2022-11-11 23:39:06,47.6469,53.3463,38.28,82,0,7.14
398,Banda Aceh,ID,2022-11-11 23:39:07,5.5577,95.3222,76.46,88,98,5.55
399,Thunder Bay,CA,2022-11-11 23:34:53,48.4001,-89.3168,30.18,86,75,4.61
400,Borba,BR,2022-11-11 23:39:08,-4.3878,-59.5939,82.6,55,61,2.84
401,Acarau,BR,2022-11-11 23:39:08,-2.8856,-40.12,79.34,75,69,16.35
402,Palu,ID,2022-11-11 23:39:09,-0.8917,119.8707,82.36,79,99,1.92
403,Sisimiut,GL,2022-11-11 23:39:09,66.9395,-53.6735,13.71,84,98,9.1
404,Mundo Nuevo,MX,2022-11-11 23:39:10,18.7,-95.5,79.38,80,0,7.23
405,Ballina,AU,2022-11-11 23:39:11,-28.8667,153.5667,78.84,61,2,6.2
406,Ekibastuz,KZ,2022-11-11 23:40:12,51.6667,75.3667,30.4,93,100,23.24
407,Ramotswa,BW,2022-11-11 23:40:12,-24.8716,25.8699,65.64,88,100,4.21
408,Vardo,NO,2022-11-11 23:40:14,70.3705,31.1107,38.71,95,100,1.23
409,Pangnirtung,CA,2022-11-11 23:40:17,66.1451,-65.7125,1.4,71,20,3.44
410,Perivolion,GR,2022-11-11 23:40:17,39.4206,20.0147,54.95,69,47,6.46
411,Ayorou,NE,2022-11-11 23:40:21,14.7308,0.9174,82.0,20,8,9.71
412,Cermik,TR,2022-11-11 23:40:21,38.1361,39.4493,51.85,64,1,2.82
413,Shahrud,IR,2022-11-11 23:40:22,36.4182,54.9763,46.22,42,72,4.59
414,Tual,ID,2022-11-11 23:40:22,-5.6667,132.75,83.48,74,85,7.72
415,Tautira,PF,2022-11-11 23:40:23,-17.7333,-149.15,77.81,77,68,4.27
416,Zhigansk,RU,2022-11-11 23:40:24,66.7697,123.3711,-21.5,98,84,10.85
417,Mmathubudukwane,BW,2022-11-11 23:40:25,-24.6,26.4333,67.6,83,100,3.8
418,Isangel,VU,2022-11-11 23:37:47,-19.55,169.2667,84.31,79,100,0.0
419,Chilca,PE,2022-11-11 23:40:27,-12.5211,-76.7372,64.13,88,76,8.75
420,Linxia,CN,2022-11-11 23:40:28,35.6003,103.2064,30.69,87,100,1.39
421,Riyadh,SA,2022-11-11 23:40:19,24.6877,46.7219,73.54,28,33,7.52
422,Veraval,IN,2022-11-11 23:40:30,20.9,70.3667,77.04,46,33,10.29
423,Palma Del Rio,ES,2022-11-11 23:40:33,37.7002,-5.2812,55.72,68,38,5.35
424,Deputatskiy,RU,2022-11-11 23:40:34,69.3,139.9,-14.76,98,96,2.84
425,Olinda,BR,2022-11-11 23:40:35,-8.0089,-34.8553,78.53,78,75,6.91
426,Xai-Xai,MZ,2022-11-11 23:40:36,-25.0519,33.6442,73.15,93,95,4.76
427,Gizo,SB,2022-11-11 23:40:36,-8.103,156.8419,83.3,72,100,5.1
428,Flinders,AU,2022-11-11 23:40:37,-34.5833,150.8552,77.18,68,19,4.0
429,Hervey Bay,AU,2022-11-11 23:40:37,-25.2986,152.8535,72.82,63,3,8.16
430,Williston,US,2022-11-11 23:39:01,48.147,-103.618,4.32,78,81,3.49
431,Ati,TD,2022-11-11 23:40:38,13.2154,18.3353,79.12,21,65,11.63
432,Agirish,RU,2022-11-11 23:40:42,61.9247,63.0231,15.98,96,50,7.14
433,Vanavara,RU,2022-11-11 23:40:43,60.34,102.2797,22.77,89,100,13.89
434,Cacapava Do Sul,BR,2022-11-11 23:40:43,-30.5122,-53.4914,57.76,94,22,3.87
435,Chapais,CA,2022-11-11 23:40:44,49.7834,-74.8492,31.78,95,100,11.07
436,Ewo,CG,2022-11-11 23:40:45,-0.8725,14.8206,70.2,97,100,6.11
437,Sergeyevka,KZ,2022-11-11 23:40:47,53.88,67.4158,34.81,99,100,14.79
438,Buraydah,SA,2022-11-11 23:40:48,26.326,43.975,68.45,74,93,13.33
439,Sorong,ID,2022-11-11 23:40:48,-0.8833,131.25,82.99,74,94,2.19
440,Chernyshevskiy,RU,2022-11-11 23:40:49,63.0128,112.4714,19.53,94,100,11.3
441,Novikovo,RU,2022-11-11 23:40:52,51.1537,37.8879,41.94,95,100,6.42
442,Bria,CF,2022-11-11 23:40:55,6.5423,21.9863,68.5,89,55,3.85
443,Elk City,US,2022-11-11 23:40:55,35.412,-99.4043,37.62,35,0,14.97
444,Metu,ET,2022-11-11 23:40:56,8.3,35.5833,57.94,99,100,1.52
445,Amuntai,ID,2022-11-11 23:40:56,-2.4177,115.2494,76.32,96,98,2.08
446,Menongue,AO,2022-11-11 23:40:56,-14.6585,17.691,66.25,71,89,5.55
447,San Jeronimo,PE,2022-11-11 23:40:57,-11.9472,-75.2829,52.97,78,49,5.26
448,Khategaon,IN,2022-11-11 23:40:58,22.6,76.9167,65.3,58,37,6.15
449,Sena Madureira,BR,2022-11-11 23:40:58,-9.0656,-68.6569,76.82,70,96,2.35
450,Kenora,CA,2022-11-11 23:42:07,49.8167,-94.4337,22.17,79,100,11.5
451,Taoudenni,ML,2022-11-11 23:42:16,22.6783,-3.9836,77.43,14,99,10.65
452,Tilichiki,RU,2022-11-11 23:42:19,60.4667,166.1,15.03,88,100,8.88
453,Yerbogachen,RU,2022-11-11 23:42:20,61.2767,108.0108,22.15,85,100,15.95
454,Gayeri,BF,2022-11-11 23:42:21,12.6497,0.4931,81.59,27,22,4.63
455,Yarmouth,US,2022-11-11 23:42:21,41.7057,-70.2286,66.97,86,75,14.97
456,Karaton,ID,2022-11-11 23:42:22,-6.3424,106.1045,76.3,89,100,4.5
457,Sobradinho,BR,2022-11-11 23:42:24,-12.8333,-39.1,70.65,95,79,2.77
458,Lavrentiya,RU,2022-11-11 23:42:25,65.5833,-171.0,17.76,76,1,7.92
459,Rosendal,NO,2022-11-11 23:42:26,59.9867,6.0135,57.52,91,100,9.33
460,Calvia,ES,2022-11-11 23:42:28,39.5657,2.5062,67.08,82,84,11.39
461,Mallig,PH,2022-11-11 23:42:29,17.1411,121.6831,78.8,85,6,1.21
462,Kruisfontein,ZA,2022-11-11 23:42:31,-34.0033,24.7314,61.88,79,81,2.68
463,Sambava,MG,2022-11-11 23:42:32,-14.2667,50.1667,69.08,87,47,8.1
464,Ligayan,PH,2022-11-11 23:42:32,4.6533,119.4706,83.1,72,89,3.62
465,Mandalgovi,MN,2022-11-11 23:42:33,45.7625,106.2708,18.66,64,0,5.7
466,Vestmannaeyjar,IS,2022-11-11 23:42:34,63.4427,-20.2734,46.18,83,98,16.6
467,Caravelas,BR,2022-11-11 23:42:36,-17.7125,-39.2481,75.45,83,69,7.65
468,Harper,LR,2022-11-11 23:42:36,4.375,-7.7169,77.22,86,95,5.86
469,Hachinohe,JP,2022-11-11 23:42:38,40.5,141.5,51.93,71,2,6.62
470,Bagnols-Sur-Ceze,FR,2022-11-11 23:42:39,44.1599,4.6178,52.02,100,62,1.14
471,Sao Felix Do Xingu,BR,2022-11-11 23:42:39,-6.6447,-51.995,78.35,58,42,0.96
472,Los Llanos De Aridane,ES,2022-11-11 23:42:40,28.6585,-17.9182,64.15,73,20,8.05
473,Bonavista,CA,2022-11-11 23:42:40,48.6499,-53.1147,34.11,65,98,11.1
474,Onda,ES,2022-11-11 23:42:41,39.9667,-0.25,62.33,92,100,5.7
475,Nikki,BJ,2022-11-11 23:42:41,9.9401,3.2108,81.03,45,98,3.62
476,Morant Bay,JM,2022-11-11 23:42:44,17.8815,-76.4093,83.82,84,55,6.6
477,Severomuysk,RU,2022-11-11 23:42:45,56.1481,113.4267,-5.22,90,72,1.57
478,Kargasok,RU,2022-11-11 23:42:46,59.0556,80.8572,24.53,96,100,6.85
479,Sande,DE,2022-11-11 23:42:47,53.5049,8.0142,44.64,86,34,8.19
480,Tigil,RU,2022-11-11 23:42:47,57.8,158.6667,17.69,92,100,6.13
481,Grand Junction,US,2022-11-11 23:42:48,39.0639,-108.5507,42.31,38,0,1.01
482,Lakes Entrance,AU,2022-11-11 23:42:49,-37.8811,147.981,58.15,91,99,4.83
483,Rocha,UY,2022-11-11 23:39:26,-34.4833,-54.3333,60.35,91,22,9.01
484,Mountain Home,US,2022-11-11 23:42:50,43.133,-115.6912,35.08,60,20,14.97
485,Dingli,MT,2022-11-11 23:42:53,35.8614,14.3822,64.81,82,40,5.75
486,Zalesovo,RU,2022-11-11 23:42:54,53.9939,84.7431,29.44,96,100,12.48
487,Fort Nelson,CA,2022-11-11 23:42:54,58.8053,-122.7002,13.59,85,75,2.3
488,Poddorye,RU,2022-11-11 23:42:56,57.4695,31.1156,50.58,94,100,11.3
489,Union,US,2022-11-11 23:43:03,40.6334,-74.2663,70.66,96,100,8.05
490,Nhulunbuy,AU,2022-11-11 23:43:04,-12.2333,136.7667,86.61,70,75,9.22
491,Marsa Matruh,EG,2022-11-11 23:43:04,31.3525,27.2453,66.4,52,40,5.75
492,Lubango,AO,2022-11-11 23:43:05,-14.9172,13.4925,58.23,34,98,4.21
493,Matara,LK,2022-11-11 23:43:05,5.9485,80.5353,75.36,90,93,7.2
494,Kavaratti,IN,2022-11-11 23:43:07,10.5669,72.642,82.17,61,100,4.07
495,Maragogi,BR,2022-11-11 23:43:07,-9.0122,-35.2225,77.45,84,10,7.23
496,Saint-Francois,FR,2022-11-11 23:43:08,46.4154,3.9054,47.68,100,100,8.05
497,Maniitsoq,GL,2022-11-11 23:44:10,65.4167,-52.9,22.89,68,100,10.8
498,Ulaanbaatar,MN,2022-11-11 23:44:18,47.9077,106.8832,-2.07,78,0,0.0
499,Padina,RS,2022-11-11 23:44:24,45.1181,20.7272,48.51,74,98,3.96
500,Matagami,CA,2022-11-11 23:44:35,49.7502,-77.6328,28.51,100,100,6.91
501,Quesnel,CA,2022-11-11 23:45:02,52.9999,-122.5029,27.1,74,100,9.22
502,Coihueco,CL,2022-11-11 23:45:09,-36.6167,-71.8333,54.34,100,75,3.44
503,San Quintin,MX,2022-11-11 23:45:10,30.4833,-115.95,64.26,50,51,6.02
504,Calvinia,ZA,2022-11-11 23:45:10,-31.4707,19.776,53.85,60,0,4.54
505,Pochinki,RU,2022-11-11 23:45:10,54.6988,44.8668,39.52,92,100,15.32
506,Thoen,TH,2022-11-11 23:45:11,17.6129,99.2161,65.43,83,13,2.66
507,Lata,PT,2022-11-11 23:45:11,40.1629,-8.3327,54.07,79,0,4.99
508,Qianguo,CN,2022-11-11 23:45:12,45.1171,124.8568,30.81,94,100,12.21
509,Dhidhdhoo,MV,2022-11-11 23:45:13,6.8833,73.1,80.96,74,100,4.05
510,Mandeville,JM,2022-11-11 23:45:13,18.0417,-77.5071,69.33,94,95,2.46
511,Nikolayevsk-Na-Amure,RU,2022-11-11 23:45:14,53.1406,140.73,22.39,77,95,4.47
512,Buala,SB,2022-11-11 23:45:14,-8.145,159.5921,78.69,88,100,6.15
513,Batticaloa,LK,2022-11-11 23:45:14,7.7102,81.6924,76.23,88,93,8.68
514,Tabas,IR,2022-11-11 23:45:15,33.5959,56.9244,57.42,30,100,4.61
515,Carutapera,BR,2022-11-11 23:45:16,-1.195,-46.02,78.28,85,19,6.71
516,Santa Maria,BR,2022-11-11 23:45:16,-29.6842,-53.8069,67.3,77,20,4.61
517,Wajima,JP,2022-11-11 23:45:17,37.4,136.9,57.88,100,20,2.3
518,Marquard,ZA,2022-11-11 23:45:18,-28.6645,27.4305,55.24,88,100,5.68
519,Oriximina,BR,2022-11-11 23:45:18,-1.7656,-55.8661,80.06,58,36,2.46
520,Lazaro Cardenas,MX,2022-11-11 23:41:57,17.9583,-102.2,79.59,78,7,5.7
521,Nishihara,JP,2022-11-11 23:45:20,26.1842,127.7558,78.46,95,75,17.27
522,Icod De Los Vinos,ES,2022-11-11 23:45:21,28.3724,-16.7119,72.21,63,98,7.43
523,Bambanglipuro,ID,2022-11-11 23:45:23,-7.95,110.2833,77.95,84,100,2.26
524,Adrar,MR,2022-11-11 23:45:24,20.5022,-10.0711,74.48,12,99,8.7
525,Peleduy,RU,2022-11-11 23:45:26,59.6289,112.7406,23.32,89,100,14.94
526,Kondinskoye,RU,2022-11-11 23:45:27,59.6481,67.41,32.68,98,100,8.46
527,La Asuncion,VE,2022-11-11 23:45:27,11.0333,-63.8628,82.13,78,85,10.36
528,Payo,ID,2022-11-11 23:45:28,-3.7508,103.6372,74.34,91,100,0.92
529,Saint-Agapit,CA,2022-11-11 23:45:29,46.5629,-71.4352,41.94,93,100,10.96
530,Whitefish,US,2022-11-11 23:43:55,48.4111,-114.3376,28.15,74,100,0.0
531,Ginir,ET,2022-11-11 23:45:33,7.1333,40.7,55.06,80,84,4.79
532,Cabedelo,BR,2022-11-11 23:45:34,-6.9811,-34.8339,79.47,76,8,12.03
533,Faanui,PF,2022-11-11 23:45:35,-16.4833,-151.75,78.12,75,81,3.56
534,Pucallpa,PE,2022-11-11 23:45:35,-8.3791,-74.5539,84.24,70,20,3.44
535,Henties Bay,NA,2022-11-11 23:45:36,-22.116,14.2845,58.44,90,0,6.29
536,Broome,US,2022-11-11 23:45:39,42.2506,-75.833,64.56,84,100,11.5
537,Alugan,PH,2022-11-11 23:45:39,12.2188,125.4808,83.5,80,70,9.22
538,Paracatu,BR,2022-11-11 23:45:40,-17.2222,-46.8747,70.27,83,74,2.57
539,Kita,ML,2022-11-11 23:45:40,13.0349,-9.4895,73.15,17,67,0.45
540,Campos Belos,BR,2022-11-11 23:46:42,-13.0367,-46.7717,69.84,94,73,2.68
541,Kapiri Mposhi,ZM,2022-11-11 23:46:46,-13.9652,28.6809,61.68,95,60,2.33
542,Boffa,GN,2022-11-11 23:46:47,10.1667,-14.0333,78.51,83,43,1.34
543,Luckenwalde,DE,2022-11-11 23:46:48,52.0833,13.1667,47.89,91,100,1.99
544,Kungurtug,RU,2022-11-11 23:46:48,50.5994,97.5228,9.05,88,99,1.54
545,Pangkalanbuun,ID,2022-11-11 23:46:50,-2.6833,111.6167,76.75,91,100,3.85
546,Vanimo,PG,2022-11-11 23:46:50,-2.6741,141.3028,85.12,66,89,1.95
547,Tutoia,BR,2022-11-11 23:46:51,-2.7619,-42.2744,79.47,80,73,9.51
548,Sinaloa,MX,2022-11-11 23:44:18,25.0,-107.5,77.61,66,74,5.06
549,Pitea,SE,2022-11-11 23:42:29,65.3172,21.4794,44.69,84,97,8.72
550,Jackson,US,2022-11-11 23:46:52,42.4165,-122.8345,46.45,78,100,8.05
551,Uinskoye,RU,2022-11-11 23:46:52,56.8817,56.5813,35.17,98,100,7.54
552,General Pico,AR,2022-11-11 23:46:53,-35.6566,-63.7568,61.97,87,95,4.76
553,Mehamn,NO,2022-11-11 23:46:54,71.0357,27.8492,33.75,93,75,4.61
554,Zdvinsk,RU,2022-11-11 23:46:55,54.7021,78.661,31.08,97,98,12.59
555,Minnedosa,CA,2022-11-11 23:46:56,50.2453,-99.8436,14.56,93,89,5.95
556,Saldanha,ZA,2022-11-11 23:46:57,-33.0117,17.9442,59.11,94,0,10.67
557,Flin Flon,CA,2022-11-11 23:46:58,54.7682,-101.865,10.24,85,75,6.91
558,Praia Da Vitoria,PT,2022-11-11 23:46:59,38.7333,-27.0667,59.25,77,20,9.93
559,Weiser,US,2022-11-11 23:47:00,44.251,-116.9693,35.8,75,100,3.0
560,Obihiro,JP,2022-11-11 23:47:01,42.9172,143.2044,35.01,60,58,1.52
561,Romitan,UZ,2022-11-11 23:47:02,39.9343,64.3814,30.15,93,5,6.91
562,Rio Grande,BR,2022-11-11 23:47:02,-32.035,-52.0986,68.11,89,30,12.21
563,Turan,VN,2022-11-11 23:47:03,16.0678,108.2208,75.18,94,75,1.14
564,Ilhabela,BR,2022-11-11 23:47:05,-23.7781,-45.3581,72.25,91,93,1.97
565,Lishui,CN,2022-11-11 23:47:06,28.4604,119.9103,71.08,86,13,2.08
566,Dhrangadhra,IN,2022-11-11 23:47:07,22.9833,71.4667,72.3,38,32,7.9
567,Namibe,AO,2022-11-11 23:47:08,-15.1961,12.1522,64.11,78,76,8.72
568,Verkhoyansk,RU,2022-11-11 23:47:08,67.5447,133.385,-18.2,100,100,1.19
